"method","seed","variable","group","direction","weight"
"SGL-WQS (survey, lambda=0)",42,"URXBMA","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXMAD","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXDHB","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXAMC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXCEM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXATC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URXPMM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",42,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXPHG","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXMB3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXIPM3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXHP2","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXAAM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXHPM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",42,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda.min path)",42,"URX2MH","Aromatic hydrocarbons","Positive",0.0482462287144035
"SGL-WQS (survey, lambda.min path)",42,"URX34M","Aromatic hydrocarbons","Positive",0.389574047743253
"SGL-WQS (survey, lambda.min path)",42,"URXBMA","Aromatic hydrocarbons","Positive",0.171086947931367
"SGL-WQS (survey, lambda.min path)",42,"URXMAD","Aromatic hydrocarbons","Positive",0.391092775610977
"SGL-WQS (survey, lambda.min path)",42,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda.min path)",42,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (survey, lambda.min path)",42,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",42,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",42,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",42,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",42,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.0238266129603803
"SGL-WQS (survey, lambda.min path)",42,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.67772948058548
"SGL-WQS (survey, lambda.min path)",42,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",42,"URXATC","Nitrile/amide/cyanide-related","Positive",0.298443906454139
"SGL-WQS (survey, lambda.min path)",42,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda.min path)",42,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (survey, lambda.min path)",42,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",42,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",42,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",42,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",42,"URXPHG","Aromatic hydrocarbons","Negative",1
"SGL-WQS (survey, lambda.min path)",42,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda.min path)",42,"URXMB3","Dienes/alkenes/epoxides","Negative",0.469870134586103
"SGL-WQS (survey, lambda.min path)",42,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.0120122914043443
"SGL-WQS (survey, lambda.min path)",42,"URXHP2","Dienes/alkenes/epoxides","Negative",0.518117574009552
"SGL-WQS (survey, lambda.min path)",42,"URXAAM","Nitrile/amide/cyanide-related","Negative",0.988552631278217
"SGL-WQS (survey, lambda.min path)",42,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",42,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",42,"URXCYM","Nitrile/amide/cyanide-related","Negative",0.0114473687217833
"SGL-WQS (survey, lambda.min path)",42,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",42,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (survey, lambda.min path)",42,"URXPMM","Reactive aldehydes","Negative",0
"gWQS",123,"URXCEM",NA,"Positive",0.194273340543456
"gWQS",123,"URXPMM",NA,"Positive",0.168978812894113
"gWQS",123,"URXMAD",NA,"Positive",0.144648229854552
"gWQS",123,"URXDHB",NA,"Positive",0.134417727984258
"gWQS",123,"URXBMA",NA,"Positive",0.0859994193459603
"gWQS",123,"URXATC",NA,"Positive",0.0695760658810053
"gWQS",123,"URXCYM",NA,"Positive",0.0594354713228376
"gWQS",123,"URX2MH",NA,"Positive",0.0453752525106453
"gWQS",123,"URXAMC",NA,"Positive",0.0361525840572547
"gWQS",123,"URX34M",NA,"Positive",0.022088002577603
"gWQS",123,"URXHPM",NA,"Positive",0.0112119975164303
"gWQS",123,"URXMB3",NA,"Positive",0.0101363925346028
"gWQS",123,"URXHP2",NA,"Positive",0.0056679083925171
"gWQS",123,"URXAAM",NA,"Positive",0.00409477975806548
"gWQS",123,"URXPHG",NA,"Positive",0.00406333912008182
"gWQS",123,"URXIPM3",NA,"Positive",0.00388067570661614
"gWQS",123,"URXCEM",NA,"Negative",0.00502258327580352
"gWQS",123,"URXPMM",NA,"Negative",0.00268851397074449
"gWQS",123,"URXMAD",NA,"Negative",0.00278957888000484
"gWQS",123,"URXDHB",NA,"Negative",0.00493246848885093
"gWQS",123,"URXBMA",NA,"Negative",0.00623174536003599
"gWQS",123,"URXATC",NA,"Negative",0.00446969724487464
"gWQS",123,"URXCYM",NA,"Negative",0.00794598766689386
"gWQS",123,"URX2MH",NA,"Negative",0.0131063482822288
"gWQS",123,"URXAMC",NA,"Negative",0.0161158053832838
"gWQS",123,"URX34M",NA,"Negative",0.0433589854849931
"gWQS",123,"URXHPM",NA,"Negative",0.0797013576694743
"gWQS",123,"URXMB3",NA,"Negative",0.0988963396810953
"gWQS",123,"URXHP2",NA,"Negative",0.177305322603239
"gWQS",123,"URXAAM",NA,"Negative",0.152274643047844
"gWQS",123,"URXPHG",NA,"Negative",0.252202811507675
"gWQS",123,"URXIPM3",NA,"Negative",0.132957811452959
"groupWQS",123,"URX2MH","Aromatic hydrocarbons","Combined",0.0888521481160174
"groupWQS",123,"URX34M","Aromatic hydrocarbons","Combined",0.0578817087924965
"groupWQS",123,"URXBMA","Aromatic hydrocarbons","Combined",0.227006957257343
"groupWQS",123,"URXMAD","Aromatic hydrocarbons","Combined",0.19890169914352
"groupWQS",123,"URXPHG","Aromatic hydrocarbons","Combined",0.427357486690629
"groupWQS",123,"URXDHB","Dienes/alkenes/epoxides","Combined",0.213811978784037
"groupWQS",123,"URXMB3","Dienes/alkenes/epoxides","Combined",0.217773373666086
"groupWQS",123,"URXIPM3","Dienes/alkenes/epoxides","Combined",0.126847404714767
"groupWQS",123,"URXHP2","Dienes/alkenes/epoxides","Combined",0.441567242835101
"groupWQS",123,"URXAAM","Nitrile/amide/cyanide-related","Combined",0.0470110160200302
"groupWQS",123,"URXAMC","Nitrile/amide/cyanide-related","Combined",0.146051089976548
"groupWQS",123,"URXCEM","Nitrile/amide/cyanide-related","Combined",0.414298893925883
"groupWQS",123,"URXCYM","Nitrile/amide/cyanide-related","Combined",0.195906178569371
"groupWQS",123,"URXATC","Nitrile/amide/cyanide-related","Combined",0.196732821508178
"groupWQS",123,"URXHPM","Reactive aldehydes","Combined",0.571193684132784
"groupWQS",123,"URXPMM","Reactive aldehydes","Combined",0.428806315867222
"SGL-WQS (unweighted, lambda=0)",123,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",123,"URX34M","Aromatic hydrocarbons","Positive",0.0622608490944023
"SGL-WQS (unweighted, lambda=0)",123,"URXBMA","Aromatic hydrocarbons","Positive",0.39841536580077
"SGL-WQS (unweighted, lambda=0)",123,"URXMAD","Aromatic hydrocarbons","Positive",0.539323785104828
"SGL-WQS (unweighted, lambda=0)",123,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda=0)",123,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda=0)",123,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",123,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",123,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda=0)",123,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda=0)",123,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.223037130516231
"SGL-WQS (unweighted, lambda=0)",123,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.414578524444486
"SGL-WQS (unweighted, lambda=0)",123,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.184841079380263
"SGL-WQS (unweighted, lambda=0)",123,"URXATC","Nitrile/amide/cyanide-related","Positive",0.17754326565902
"SGL-WQS (unweighted, lambda=0)",123,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda=0)",123,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda=0)",123,"URX2MH","Aromatic hydrocarbons","Negative",0.0361821135555519
"SGL-WQS (unweighted, lambda=0)",123,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",123,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",123,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda=0)",123,"URXPHG","Aromatic hydrocarbons","Negative",0.963817886444448
"SGL-WQS (unweighted, lambda=0)",123,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda=0)",123,"URXMB3","Dienes/alkenes/epoxides","Negative",0.408805544906797
"SGL-WQS (unweighted, lambda=0)",123,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.150656460415138
"SGL-WQS (unweighted, lambda=0)",123,"URXHP2","Dienes/alkenes/epoxides","Negative",0.440537994678065
"SGL-WQS (unweighted, lambda=0)",123,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda=0)",123,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",123,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",123,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",123,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda=0)",123,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda=0)",123,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (unweighted, lambda.min path)",123,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",123,"URX34M","Aromatic hydrocarbons","Positive",0.0330578483751017
"SGL-WQS (unweighted, lambda.min path)",123,"URXBMA","Aromatic hydrocarbons","Positive",0.440926904906132
"SGL-WQS (unweighted, lambda.min path)",123,"URXMAD","Aromatic hydrocarbons","Positive",0.526015246718766
"SGL-WQS (unweighted, lambda.min path)",123,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (unweighted, lambda.min path)",123,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.230807735950598
"SGL-WQS (unweighted, lambda.min path)",123,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.421066570222512
"SGL-WQS (unweighted, lambda.min path)",123,"URXCYM","Nitrile/amide/cyanide-related","Positive",0.162151698468187
"SGL-WQS (unweighted, lambda.min path)",123,"URXATC","Nitrile/amide/cyanide-related","Positive",0.185973995358703
"SGL-WQS (unweighted, lambda.min path)",123,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (unweighted, lambda.min path)",123,"URX2MH","Aromatic hydrocarbons","Negative",0.0368200674429318
"SGL-WQS (unweighted, lambda.min path)",123,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXPHG","Aromatic hydrocarbons","Negative",0.963179932557068
"SGL-WQS (unweighted, lambda.min path)",123,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXMB3","Dienes/alkenes/epoxides","Negative",0.38553100168574
"SGL-WQS (unweighted, lambda.min path)",123,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.134050312390282
"SGL-WQS (unweighted, lambda.min path)",123,"URXHP2","Dienes/alkenes/epoxides","Negative",0.480418685923977
"SGL-WQS (unweighted, lambda.min path)",123,"URXAAM","Nitrile/amide/cyanide-related","Negative",1
"SGL-WQS (unweighted, lambda.min path)",123,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (unweighted, lambda.min path)",123,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (unweighted, lambda.min path)",123,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URX2MH","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URX34M","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXBMA","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXMAD","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXDHB","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXAMC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXCEM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXATC","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URXPMM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda=0)",123,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXPHG","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXMB3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXIPM3","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXHP2","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXAAM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXCYM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXHPM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda=0)",123,"URXPMM","Reactive aldehydes","Negative",0
"SGL-WQS (survey, lambda.min path)",123,"URX2MH","Aromatic hydrocarbons","Positive",0.0764715208472078
"SGL-WQS (survey, lambda.min path)",123,"URX34M","Aromatic hydrocarbons","Positive",0.375248510169224
"SGL-WQS (survey, lambda.min path)",123,"URXBMA","Aromatic hydrocarbons","Positive",0.184852496389266
"SGL-WQS (survey, lambda.min path)",123,"URXMAD","Aromatic hydrocarbons","Positive",0.363427472594303
"SGL-WQS (survey, lambda.min path)",123,"URXPHG","Aromatic hydrocarbons","Positive",0
"SGL-WQS (survey, lambda.min path)",123,"URXDHB","Dienes/alkenes/epoxides","Positive",1
"SGL-WQS (survey, lambda.min path)",123,"URXMB3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",123,"URXIPM3","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",123,"URXHP2","Dienes/alkenes/epoxides","Positive",0
"SGL-WQS (survey, lambda.min path)",123,"URXAAM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",123,"URXAMC","Nitrile/amide/cyanide-related","Positive",0.0234844120769693
"SGL-WQS (survey, lambda.min path)",123,"URXCEM","Nitrile/amide/cyanide-related","Positive",0.675332636586095
"SGL-WQS (survey, lambda.min path)",123,"URXCYM","Nitrile/amide/cyanide-related","Positive",0
"SGL-WQS (survey, lambda.min path)",123,"URXATC","Nitrile/amide/cyanide-related","Positive",0.301182951336935
"SGL-WQS (survey, lambda.min path)",123,"URXHPM","Reactive aldehydes","Positive",0
"SGL-WQS (survey, lambda.min path)",123,"URXPMM","Reactive aldehydes","Positive",1
"SGL-WQS (survey, lambda.min path)",123,"URX2MH","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",123,"URX34M","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",123,"URXBMA","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",123,"URXMAD","Aromatic hydrocarbons","Negative",0
"SGL-WQS (survey, lambda.min path)",123,"URXPHG","Aromatic hydrocarbons","Negative",1
"SGL-WQS (survey, lambda.min path)",123,"URXDHB","Dienes/alkenes/epoxides","Negative",0
"SGL-WQS (survey, lambda.min path)",123,"URXMB3","Dienes/alkenes/epoxides","Negative",0.453305084870849
"SGL-WQS (survey, lambda.min path)",123,"URXIPM3","Dienes/alkenes/epoxides","Negative",0.00214182285717196
"SGL-WQS (survey, lambda.min path)",123,"URXHP2","Dienes/alkenes/epoxides","Negative",0.544553092271979
"SGL-WQS (survey, lambda.min path)",123,"URXAAM","Nitrile/amide/cyanide-related","Negative",0.95906677650232
"SGL-WQS (survey, lambda.min path)",123,"URXAMC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",123,"URXCEM","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",123,"URXCYM","Nitrile/amide/cyanide-related","Negative",0.0409332234976801
"SGL-WQS (survey, lambda.min path)",123,"URXATC","Nitrile/amide/cyanide-related","Negative",0
"SGL-WQS (survey, lambda.min path)",123,"URXHPM","Reactive aldehydes","Negative",1
"SGL-WQS (survey, lambda.min path)",123,"URXPMM","Reactive aldehydes","Negative",0
"gWQS",256,"URXPMM",NA,"Positive",0.254106666170258
"gWQS",256,"URXCEM",NA,"Positive",0.175514678159358
"gWQS",256,"URXMAD",NA,"Positive",0.118913267201658
"gWQS",256,"URXCYM",NA,"Positive",0.0987648618299399
"gWQS",256,"URXBMA",NA,"Positive",0.096771060115713
"gWQS",256,"URXATC",NA,"Positive",0.0874299844365897
