"method","seed","term","group","direction","estimate","std_error","p_value"
"SGL-WQS (survey, lambda.min path)",2718,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0708146510856851,0.0336813056438985,0.0735999553312354
"SGL-WQS (survey, lambda.min path)",2718,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.170797968833926,0.0432130141308916,0.00551457344316381
"SGL-WQS (survey, lambda.min path)",2718,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0751913788042394,0.0286045901159343,0.0339793467765964
"SGL-WQS (survey, lambda.min path)",2718,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.11552760595841,0.0331917891096718,0.0102578396073976
"SGL-WQS (survey, lambda.min path)",2718,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.178773059966551,0.032695866923091,0.000938095497449804
"SGL-WQS (survey, lambda.min path)",2718,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.06516484801346,0.0267330517067787,0.0449159394016303
"gWQS",2801,"pwqs","Overall mixture","Positive",0.392310612634358,0.0857766688694263,5.5570602760014e-06
"gWQS",2801,"nwqs","Overall mixture","Negative",-0.276164484545883,0.079731672525454,0.000561322214621403
"groupWQS",2801,"GWQS1","Aromatic hydrocarbons","Combined",-0.0700240067561393,0.0559928067836321,0.211441075657927
"groupWQS",2801,"GWQS2","Dienes/alkenes/epoxides","Combined",-0.189417960127848,0.0584084566058579,0.00123065834006969
"groupWQS",2801,"GWQS3","Nitrile/amide/cyanide-related","Combined",0.20299721727983,0.0596815849141391,0.000703018320065755
"groupWQS",2801,"GWQS4","Reactive aldehydes","Combined",0.0570790163249553,0.0534859339398177,0.286205513676791
"SGL-WQS (unweighted, lambda=0)",2801,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0637222423744336,0.0289664414565545,0.0279266820155842
"SGL-WQS (unweighted, lambda=0)",2801,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0505287198551155,0.0277881372642165,0.0691542341309376
"SGL-WQS (unweighted, lambda=0)",2801,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.206160106822262,0.0386033384153154,1.02874290379591e-07
"SGL-WQS (unweighted, lambda=0)",2801,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.065239425892528,0.0261246118499283,0.0125935493530599
"SGL-WQS (unweighted, lambda=0)",2801,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.100495925217755,0.0250573059598072,6.2702683168774e-05
"SGL-WQS (unweighted, lambda=0)",2801,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.152499830773159,0.032974506827608,3.98155317372046e-06
"SGL-WQS (unweighted, lambda=0)",2801,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0430806801604577,0.0214346920559355,0.0445757933032246
"SGL-WQS (unweighted, lambda=0)",2801,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0445682640978355,0.0254779158175302,0.0803890923675073
"SGL-WQS (unweighted, lambda.min path)",2801,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0581357638061482,0.026715363155816,0.0296592288669238
"SGL-WQS (unweighted, lambda.min path)",2801,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0495385232644403,0.0277622509838479,0.0745076706790603
"SGL-WQS (unweighted, lambda.min path)",2801,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.20268641004922,0.0380401125854216,1.09954590252496e-07
"SGL-WQS (unweighted, lambda.min path)",2801,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0620480665966203,0.0257607227526088,0.0160993721469358
"SGL-WQS (unweighted, lambda.min path)",2801,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.0969873798219352,0.0246781948699706,8.77044573711928e-05
"SGL-WQS (unweighted, lambda.min path)",2801,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.144003141794831,0.0315404408946961,5.27142259642561e-06
"SGL-WQS (unweighted, lambda.min path)",2801,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0424882252426493,0.0214293757245506,0.047531895305837
"SGL-WQS (unweighted, lambda.min path)",2801,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0442063812940908,0.0254336047653587,0.0823402844155222
"SGL-WQS (survey, lambda.min path)",2801,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0692529529255589,0.0461985107589419,0.177543595094598
"SGL-WQS (survey, lambda.min path)",2801,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0702164516136599,0.0335940259626459,0.0749537596833152
"SGL-WQS (survey, lambda.min path)",2801,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.170239288023872,0.0432020991238142,0.00559951803963106
"SGL-WQS (survey, lambda.min path)",2801,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0727423390731086,0.0287016312147354,0.0389797219733802
"SGL-WQS (survey, lambda.min path)",2801,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.114370527198046,0.0329742854701771,0.0104273417714745
"SGL-WQS (survey, lambda.min path)",2801,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.17274655683651,0.032700712069518,0.00114474256759436
"SGL-WQS (survey, lambda.min path)",2801,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0672659259312194,0.0279873049986559,0.0472265821141823
"gWQS",3001,"pwqs","Overall mixture","Positive",0.352213516074574,0.0922200383132525,0.000143868161401749
"gWQS",3001,"nwqs","Overall mixture","Negative",-0.324134027469584,0.0851026306706548,0.000150022972551093
"groupWQS",3001,"GWQS1","Aromatic hydrocarbons","Combined",-0.0531732765577585,0.0459771109292458,0.247806866643911
"groupWQS",3001,"GWQS2","Dienes/alkenes/epoxides","Combined",-0.13148937318231,0.0496793176131526,0.00828249804054338
"groupWQS",3001,"GWQS3","Nitrile/amide/cyanide-related","Combined",0.152999784406623,0.0567498652883452,0.00716079588113752
"groupWQS",3001,"GWQS4","Reactive aldehydes","Combined",0.0173971334174222,0.0454408476684292,0.701928494036142
"SGL-WQS (unweighted, lambda=0)",3001,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0637222423744336,0.0289664414565545,0.0279266820155842
"SGL-WQS (unweighted, lambda=0)",3001,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0505287198551155,0.0277881372642165,0.0691542341309376
"SGL-WQS (unweighted, lambda=0)",3001,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.206160106822262,0.0386033384153154,1.02874290379591e-07
"SGL-WQS (unweighted, lambda=0)",3001,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.065239425892528,0.0261246118499283,0.0125935493530599
"SGL-WQS (unweighted, lambda=0)",3001,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.100495925217755,0.0250573059598072,6.2702683168774e-05
"SGL-WQS (unweighted, lambda=0)",3001,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.152499830773159,0.032974506827608,3.98155317372046e-06
"SGL-WQS (unweighted, lambda=0)",3001,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0430806801604577,0.0214346920559355,0.0445757933032246
"SGL-WQS (unweighted, lambda=0)",3001,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0445682640978355,0.0254779158175302,0.0803890923675073
"SGL-WQS (unweighted, lambda.min path)",3001,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.056331716056418,0.0260926784015971,0.030971817723476
"SGL-WQS (unweighted, lambda.min path)",3001,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0497478777023556,0.0277481487388772,0.0731451201091093
"SGL-WQS (unweighted, lambda.min path)",3001,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.202730724289488,0.0380911733516652,1.13581055111291e-07
"SGL-WQS (unweighted, lambda.min path)",3001,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0611287877821632,0.0256847169217379,0.0174042533244821
"SGL-WQS (unweighted, lambda.min path)",3001,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.0951223025653469,0.024319578018143,9.47420073446883e-05
"SGL-WQS (unweighted, lambda.min path)",3001,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.142477366338876,0.0312486963056645,5.42788054996703e-06
"SGL-WQS (unweighted, lambda.min path)",3001,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.042625364345705,0.0214308799314999,0.0468360212487964
"SGL-WQS (unweighted, lambda.min path)",3001,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0440182178509071,0.0254154580101566,0.0834320292293737
"SGL-WQS (survey, lambda.min path)",3001,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0710474690950158,0.044760237013899,0.156468901576321
"SGL-WQS (survey, lambda.min path)",3001,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0708146510856851,0.0336813056438985,0.0735999553312354
"SGL-WQS (survey, lambda.min path)",3001,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.170797968833926,0.0432130141308916,0.00551457344316381
"SGL-WQS (survey, lambda.min path)",3001,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0751913788042394,0.0286045901159343,0.0339793467765964
"SGL-WQS (survey, lambda.min path)",3001,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.11552760595841,0.0331917891096718,0.0102578396073976
"SGL-WQS (survey, lambda.min path)",3001,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.178773059966551,0.032695866923091,0.000938095497449804
"SGL-WQS (survey, lambda.min path)",3001,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.06516484801346,0.0267330517067787,0.0449159394016303
"gWQS",3141,"pwqs","Overall mixture","Positive",0.208714941017195,0.0888885773673971,0.0191092268871885
"gWQS",3141,"nwqs","Overall mixture","Negative",-0.148080648248187,0.0802948520195727,0.0655138430923102
"groupWQS",3141,"GWQS1","Aromatic hydrocarbons","Combined",-0.0528908098363792,0.045090067489815,0.241135002301165
"groupWQS",3141,"GWQS2","Dienes/alkenes/epoxides","Combined",-0.103203741632467,0.0517053492808633,0.0462645276517347
"groupWQS",3141,"GWQS3","Nitrile/amide/cyanide-related","Combined",0.153591224419837,0.0511902472644872,0.00277790211894472
"groupWQS",3141,"GWQS4","Reactive aldehydes","Combined",0.0124066321219577,0.0459315433020754,0.787142538649012
"SGL-WQS (unweighted, lambda=0)",3141,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0637222423744336,0.0289664414565545,0.0279266820155842
"SGL-WQS (unweighted, lambda=0)",3141,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0505287198551155,0.0277881372642165,0.0691542341309376
"SGL-WQS (unweighted, lambda=0)",3141,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.206160106822262,0.0386033384153154,1.02874290379591e-07
"SGL-WQS (unweighted, lambda=0)",3141,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.065239425892528,0.0261246118499283,0.0125935493530599
"SGL-WQS (unweighted, lambda=0)",3141,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.100495925217755,0.0250573059598072,6.2702683168774e-05
"SGL-WQS (unweighted, lambda=0)",3141,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.152499830773159,0.032974506827608,3.98155317372046e-06
"SGL-WQS (unweighted, lambda=0)",3141,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0430806801604577,0.0214346920559355,0.0445757933032246
"SGL-WQS (unweighted, lambda=0)",3141,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0445682640978355,0.0254779158175302,0.0803890923675073
"SGL-WQS (unweighted, lambda.min path)",3141,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0584644661870118,0.0268382222225685,0.0294885314535631
"SGL-WQS (unweighted, lambda.min path)",3141,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0495225528213145,0.0277643851240373,0.0746234590367552
"SGL-WQS (unweighted, lambda.min path)",3141,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.202708084459196,0.0380407356175782,1.09666879015521e-07
"SGL-WQS (unweighted, lambda.min path)",3141,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0621259593363616,0.0257713876712788,0.016010497407221
"SGL-WQS (unweighted, lambda.min path)",3141,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.0972059548195839,0.0247102509014538,8.63577055038451e-05
"SGL-WQS (unweighted, lambda.min path)",3141,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.144244254583234,0.0315815440436512,5.22947583436638e-06
"SGL-WQS (unweighted, lambda.min path)",3141,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0424807981484882,0.0214292764982174,0.0475696479161313
"SGL-WQS (unweighted, lambda.min path)",3141,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0442364220624374,0.0254361165426411,0.0821625703853989
"SGL-WQS (survey, lambda.min path)",3141,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.07027680415953,0.0454508762119686,0.165972809030515
"SGL-WQS (survey, lambda.min path)",3141,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0705446816155162,0.0336439748183877,0.0742210796551845
"SGL-WQS (survey, lambda.min path)",3141,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.170555536941386,0.0432072020043439,0.00555055596250636
"SGL-WQS (survey, lambda.min path)",3141,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0740767562334228,0.0286530298611588,0.0361915884506879
"SGL-WQS (survey, lambda.min path)",3141,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.114998796713884,0.0330929049199542,0.0103354193259645
"SGL-WQS (survey, lambda.min path)",3141,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.176061742776812,0.0327156034407897,0.00102861915828132
"SGL-WQS (survey, lambda.min path)",3141,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0661478225950416,0.0273252752858501,0.0460410475770136
"gWQS",3333,"pwqs","Overall mixture","Positive",0.379762788020471,0.099589367345218,0.000147337396577538
"gWQS",3333,"nwqs","Overall mixture","Negative",-0.38766798260189,0.0888825707604112,1.45455007589437e-05
"groupWQS",3333,"GWQS1","Aromatic hydrocarbons","Combined",-0.0240187131137478,0.0451491679286032,0.59487997570651
"groupWQS",3333,"GWQS2","Dienes/alkenes/epoxides","Combined",-0.187368148711027,0.0575856492024651,0.00118563669120757
"groupWQS",3333,"GWQS3","Nitrile/amide/cyanide-related","Combined",0.27704957582297,0.0651063884765571,2.32827484598588e-05
"groupWQS",3333,"GWQS4","Reactive aldehydes","Combined",0.0264833031322993,0.0489341775020505,0.588514954409518
"SGL-WQS (unweighted, lambda=0)",3333,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0637222423744336,0.0289664414565545,0.0279266820155842
"SGL-WQS (unweighted, lambda=0)",3333,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0505287198551155,0.0277881372642165,0.0691542341309376
"SGL-WQS (unweighted, lambda=0)",3333,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.206160106822262,0.0386033384153154,1.02874290379591e-07
"SGL-WQS (unweighted, lambda=0)",3333,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.065239425892528,0.0261246118499283,0.0125935493530599
"SGL-WQS (unweighted, lambda=0)",3333,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.100495925217755,0.0250573059598072,6.2702683168774e-05
"SGL-WQS (unweighted, lambda=0)",3333,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.152499830773159,0.032974506827608,3.98155317372046e-06
"SGL-WQS (unweighted, lambda=0)",3333,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0430806801604577,0.0214346920559355,0.0445757933032246
"SGL-WQS (unweighted, lambda=0)",3333,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0445682640978355,0.0254779158175302,0.0803890923675073
"SGL-WQS (unweighted, lambda.min path)",3333,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0583551230093101,0.0267971786419328,0.0295439890368938
"SGL-WQS (unweighted, lambda.min path)",3333,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0495272975171543,0.0277636855364986,0.0745883609587056
"SGL-WQS (unweighted, lambda.min path)",3333,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.202700173588851,0.0380403575768863,1.09759226593544e-07
"SGL-WQS (unweighted, lambda.min path)",3333,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.062100214897499,0.0257678174495673,0.016039629604965
"SGL-WQS (unweighted, lambda.min path)",3333,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.097134689150946,0.0246999632248157,8.68036294743922e-05
"SGL-WQS (unweighted, lambda.min path)",3333,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.144163066596015,0.0315677566016576,5.24374162473182e-06
"SGL-WQS (unweighted, lambda.min path)",3333,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.042482967525731,0.0214293067405089,0.0475586311636812
"SGL-WQS (unweighted, lambda.min path)",3333,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0442264412933141,0.0254352802995722,0.0822215549923257
"SGL-WQS (survey, lambda.min path)",3333,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0716293806233362,0.0441414346994245,0.148678020947898
"SGL-WQS (survey, lambda.min path)",3333,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0710318948902437,0.0337067447340334,0.073073852155396
"SGL-WQS (survey, lambda.min path)",3333,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.170984925688399,0.0432201320679614,0.0054886994170275
"SGL-WQS (survey, lambda.min path)",3333,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0761239543611646,0.028557355792149,0.0322020943528717
"SGL-WQS (survey, lambda.min path)",3333,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.115962776322066,0.0332744893963833,0.0101967215877627
"SGL-WQS (survey, lambda.min path)",3333,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.180965260230705,0.0326607358408688,0.000868326171946143
"SGL-WQS (survey, lambda.min path)",3333,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0643653055873419,0.0262541886012986,0.0440025823850941
"gWQS",3500,"pwqs","Overall mixture","Positive",0.192394684230437,0.0842800936097085,0.0226879581585905
"gWQS",3500,"nwqs","Overall mixture","Negative",-0.131722387671194,0.0785443518106781,0.0939009831116656
"groupWQS",3500,"GWQS1","Aromatic hydrocarbons","Combined",-0.0409560336396501,0.0514285983692889,0.426049302719213
"groupWQS",3500,"GWQS2","Dienes/alkenes/epoxides","Combined",-0.163467930947847,0.0557722054247009,0.00347268137495532
"groupWQS",3500,"GWQS3","Nitrile/amide/cyanide-related","Combined",0.122043201485888,0.0625381611903473,0.0513377685991947
"groupWQS",3500,"GWQS4","Reactive aldehydes","Combined",0.0385434959300379,0.0449523559465723,0.391457841787757
"SGL-WQS (unweighted, lambda=0)",3500,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0637222423744336,0.0289664414565545,0.0279266820155842
"SGL-WQS (unweighted, lambda=0)",3500,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0505287198551155,0.0277881372642165,0.0691542341309376
"SGL-WQS (unweighted, lambda=0)",3500,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.206160106822262,0.0386033384153154,1.02874290379591e-07
"SGL-WQS (unweighted, lambda=0)",3500,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.065239425892528,0.0261246118499283,0.0125935493530599
"SGL-WQS (unweighted, lambda=0)",3500,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.100495925217755,0.0250573059598072,6.2702683168774e-05
"SGL-WQS (unweighted, lambda=0)",3500,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.152499830773159,0.032974506827608,3.98155317372046e-06
"SGL-WQS (unweighted, lambda=0)",3500,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0430806801604577,0.0214346920559355,0.0445757933032246
"SGL-WQS (unweighted, lambda=0)",3500,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0445682640978355,0.0254779158175302,0.0803890923675073
"SGL-WQS (unweighted, lambda.min path)",3500,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.056315951957652,0.0260818417248497,0.0309490897163775
"SGL-WQS (unweighted, lambda.min path)",3500,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0497380440782867,0.0277483224394314,0.0732036372959065
"SGL-WQS (unweighted, lambda.min path)",3500,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.202734097793764,0.0380886669566553,1.13311021307402e-07
"SGL-WQS (unweighted, lambda.min path)",3500,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0611714262083408,0.025686173739681,0.0173325596893038
"SGL-WQS (unweighted, lambda.min path)",3500,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.0951945898958929,0.0243394254100425,9.48275306097557e-05
"SGL-WQS (unweighted, lambda.min path)",3500,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.142490259079018,0.0312536924256537,5.43598061759346e-06
"SGL-WQS (unweighted, lambda.min path)",3500,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0426176438576795,0.0214308393730482,0.0468754176096199
"SGL-WQS (unweighted, lambda.min path)",3500,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0440197245597167,0.0254158566995768,0.0834263096901973
"SGL-WQS (survey, lambda.min path)",3500,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0692529529255589,0.0461985107589419,0.177543595094598
"SGL-WQS (survey, lambda.min path)",3500,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0702164516136599,0.0335940259626459,0.0749537596833152
"SGL-WQS (survey, lambda.min path)",3500,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.170239288023872,0.0432020991238142,0.00559951803963106
"SGL-WQS (survey, lambda.min path)",3500,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0727423390731086,0.0287016312147354,0.0389797219733802
"SGL-WQS (survey, lambda.min path)",3500,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.114370527198046,0.0329742854701771,0.0104273417714745
"SGL-WQS (survey, lambda.min path)",3500,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.17274655683651,0.032700712069518,0.00114474256759436
"SGL-WQS (survey, lambda.min path)",3500,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0672659259312194,0.0279873049986559,0.0472265821141823
"gWQS",3777,"pwqs","Overall mixture","Positive",0.301599537463196,0.0931831459142684,0.00125834358261479
"gWQS",3777,"nwqs","Overall mixture","Negative",-0.255531373384974,0.0828061609407738,0.00209799460903207
"groupWQS",3777,"GWQS1","Aromatic hydrocarbons","Combined",-0.0339147259150548,0.0450584903838682,0.451856896889357
"groupWQS",3777,"GWQS2","Dienes/alkenes/epoxides","Combined",-0.155751116117575,0.0465180553630535,0.000850510062345655
"groupWQS",3777,"GWQS3","Nitrile/amide/cyanide-related","Combined",0.196365060818496,0.0554039091632492,0.000416017810148185
"groupWQS",3777,"GWQS4","Reactive aldehydes","Combined",0.00271313982228459,0.0442598824330612,0.951135065723908
"SGL-WQS (unweighted, lambda=0)",3777,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0637222423744336,0.0289664414565545,0.0279266820155842
"SGL-WQS (unweighted, lambda=0)",3777,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0505287198551155,0.0277881372642165,0.0691542341309376
"SGL-WQS (unweighted, lambda=0)",3777,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.206160106822262,0.0386033384153154,1.02874290379591e-07
"SGL-WQS (unweighted, lambda=0)",3777,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.065239425892528,0.0261246118499283,0.0125935493530599
"SGL-WQS (unweighted, lambda=0)",3777,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.100495925217755,0.0250573059598072,6.2702683168774e-05
"SGL-WQS (unweighted, lambda=0)",3777,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.152499830773159,0.032974506827608,3.98155317372046e-06
"SGL-WQS (unweighted, lambda=0)",3777,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0430806801604577,0.0214346920559355,0.0445757933032246
"SGL-WQS (unweighted, lambda=0)",3777,"Reactive_aldehydes_neg","Reactive aldehydes","Negative",-0.0445682640978355,0.0254779158175302,0.0803890923675073
"SGL-WQS (unweighted, lambda.min path)",3777,"Aromatic_hydrocarbons_pos","Aromatic hydrocarbons","Positive",0.0591072780722319,0.0270828136428707,0.0291873244767556
"SGL-WQS (unweighted, lambda.min path)",3777,"Dienes_alkenes_epoxides_pos","Dienes/alkenes/epoxides","Positive",0.0495063836540563,0.0277682886817876,0.0747590456940757
"SGL-WQS (unweighted, lambda.min path)",3777,"Nitrile_amide_cyanide_related_pos","Nitrile/amide/cyanide-related","Positive",0.202771844931143,0.0380467734082049,1.09173538829131e-07
"SGL-WQS (unweighted, lambda.min path)",3777,"Reactive_aldehydes_pos","Reactive aldehydes","Positive",0.0622776995189991,0.0257930611319689,0.0158424537389627
"SGL-WQS (unweighted, lambda.min path)",3777,"Aromatic_hydrocarbons_neg","Aromatic hydrocarbons","Negative",-0.0976014957731011,0.0247644601918313,8.37688252418094e-05
"SGL-WQS (unweighted, lambda.min path)",3777,"Dienes_alkenes_epoxides_neg","Dienes/alkenes/epoxides","Negative",-0.144745288663037,0.0316657409218605,5.13940905619395e-06
"SGL-WQS (unweighted, lambda.min path)",3777,"Nitrile_amide_cyanide_related_neg","Nitrile/amide/cyanide-related","Negative",-0.0424743623913275,0.0214291542557109,0.0476020065374915
