job_id,battery,scenario_id,family,n,p,method,data_seed,split_seed,method_seed,bootstrap_seed,split_replicate,signal_profile,effect_profile,group_structure,within_rho,cross_rho,binomial_target_prevalence,reuse_from_battery,run_this,paired_binary_scenario_id,paired_binary_job_id,paired_binary_fit_seed
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_90,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580090,1580090,1580090,90,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0090,1580090
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_91,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580091,1580091,1580091,91,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0091,1580091
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_92,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580092,1580092,1580092,92,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0092,1580092
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_93,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580093,1580093,1580093,93,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0093,1580093
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_94,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580094,1580094,1580094,94,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0094,1580094
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_95,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580095,1580095,1580095,95,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0095,1580095
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_96,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580096,1580096,1580096,96,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0096,1580096
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_97,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580097,1580097,1580097,97,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0097,1580097
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_98,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580098,1580098,1580098,98,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0098,1580098
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_99,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580099,1580099,1580099,99,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0099,1580099
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n5000_SGL-WQS_719102_100,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n5000,gaussian,5000,13,SGL-WQS,719102,1580100,1580100,1580100,100,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n5000_w0p6_b0p3,split_partial_binary_n5000_w0p6_b0p3_split0100,1580100
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_1,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380001,1380001,1380001,1,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0001,1380001
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_2,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380002,1380002,1380002,2,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0002,1380002
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_3,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380003,1380003,1380003,3,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0003,1380003
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_4,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380004,1380004,1380004,4,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0004,1380004
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_5,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380005,1380005,1380005,5,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0005,1380005
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_6,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380006,1380006,1380006,6,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0006,1380006
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_7,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380007,1380007,1380007,7,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0007,1380007
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_8,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380008,1380008,1380008,8,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0008,1380008
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_9,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380009,1380009,1380009,9,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0009,1380009
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_10,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380010,1380010,1380010,10,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0010,1380010
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_11,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380011,1380011,1380011,11,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0011,1380011
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_12,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380012,1380012,1380012,12,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0012,1380012
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_13,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380013,1380013,1380013,13,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0013,1380013
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_14,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380014,1380014,1380014,14,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0014,1380014
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_15,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380015,1380015,1380015,15,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0015,1380015
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_16,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380016,1380016,1380016,16,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0016,1380016
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_17,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380017,1380017,1380017,17,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0017,1380017
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_18,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380018,1380018,1380018,18,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0018,1380018
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_19,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380019,1380019,1380019,19,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0019,1380019
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_20,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380020,1380020,1380020,20,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0020,1380020
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_21,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380021,1380021,1380021,21,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0021,1380021
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_22,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380022,1380022,1380022,22,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0022,1380022
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_23,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380023,1380023,1380023,23,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0023,1380023
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_24,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380024,1380024,1380024,24,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0024,1380024
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_25,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380025,1380025,1380025,25,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0025,1380025
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_26,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380026,1380026,1380026,26,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0026,1380026
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_27,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380027,1380027,1380027,27,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0027,1380027
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_28,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380028,1380028,1380028,28,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0028,1380028
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_29,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380029,1380029,1380029,29,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0029,1380029
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_30,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380030,1380030,1380030,30,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0030,1380030
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_31,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380031,1380031,1380031,31,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0031,1380031
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_32,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380032,1380032,1380032,32,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0032,1380032
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_33,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380033,1380033,1380033,33,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0033,1380033
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_34,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380034,1380034,1380034,34,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0034,1380034
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_35,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380035,1380035,1380035,35,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0035,1380035
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_36,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380036,1380036,1380036,36,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0036,1380036
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_37,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380037,1380037,1380037,37,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0037,1380037
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_38,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380038,1380038,1380038,38,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0038,1380038
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_39,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380039,1380039,1380039,39,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0039,1380039
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_40,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380040,1380040,1380040,40,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0040,1380040
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_41,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380041,1380041,1380041,41,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0041,1380041
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_42,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380042,1380042,1380042,42,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0042,1380042
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_43,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380043,1380043,1380043,43,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0043,1380043
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_44,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380044,1380044,1380044,44,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0044,1380044
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_45,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380045,1380045,1380045,45,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0045,1380045
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_46,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380046,1380046,1380046,46,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0046,1380046
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_47,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380047,1380047,1380047,47,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0047,1380047
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_48,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380048,1380048,1380048,48,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0048,1380048
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_49,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380049,1380049,1380049,49,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0049,1380049
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_50,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380050,1380050,1380050,50,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0050,1380050
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_51,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380051,1380051,1380051,51,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0051,1380051
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_52,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380052,1380052,1380052,52,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0052,1380052
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_53,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380053,1380053,1380053,53,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0053,1380053
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_54,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380054,1380054,1380054,54,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0054,1380054
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_55,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380055,1380055,1380055,55,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0055,1380055
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_56,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380056,1380056,1380056,56,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0056,1380056
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_57,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380057,1380057,1380057,57,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0057,1380057
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_58,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380058,1380058,1380058,58,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0058,1380058
C2_gaussian_paired_split_stability_C2_gaussian_paired_partial_null_n500_SGL-WQS_719101_59,C2_gaussian_paired_split_stability,C2_gaussian_paired_partial_null_n500,gaussian,500,13,SGL-WQS,719101,1380059,1380059,1380059,59,baseline,partial_null,legacy13,0.6,0.3,,,TRUE,split_partial_binary_n500_w0p6_b0p3,split_partial_binary_n500_w0p6_b0p3_split0059,1380059
